judge_id,item_id_1,item_id_2,pref
1,2,81,0
1,2,82,0
1,2,83,0
1,2,84,1
1,2,85,0
1,2,86,1
1,2,87,0
1,2,88,0
1,2,89,1
1,2,90,-1
1,2,91,0
1,2,92,1
1,2,93,0
1,2,94,1
1,2,95,1
1,2,96,-1
1,2,97,0
1,2,98,-1
1,2,99,-1
1,2,100,-1
1,2,101,-1
1,2,102,0
1,2,103,-1
1,2,104,1
1,2,105,0
1,2,106,1
1,2,107,0
1,2,108,1
1,2,109,0
1,2,110,0
1,2,111,0
1,2,112,0
1,2,113,0
1,2,114,-1
1,2,115,1
1,2,116,0
1,2,117,1
1,2,118,1
1,2,119,1
1,2,120,0
1,2,121,-1
1,2,122,1
1,2,123,-1
1,2,124,1
1,2,125,1
1,2,126,0
1,2,127,1
1,2,128,1
1,2,129,-1
1,2,130,-1
1,2,131,-1
1,2,132,0
1,2,133,1
1,2,134,-1
1,2,135,-1
1,2,136,1
1,2,137,-1
1,2,138,-1
1,2,139,1
1,2,140,0
1,2,141,1
1,2,142,-1
1,2,143,1
1,2,144,0
1,2,145,-1
1,2,146,-1
1,2,147,-1
1,2,148,1
1,2,149,1
1,2,150,1
1,2,151,1
1,2,152,-1
1,2,153,-1
1,2,154,1
1,2,155,1
1,2,156,-1
1,2,157,1
1,2,158,0
1,2,159,-1
1,2,160,1
1,2,161,0
1,2,162,1
1,2,163,-1
1,2,164,0
1,2,165,1
1,2,166,0
1,2,167,1
1,2,168,1
1,2,169,1
1,2,170,1
1,2,171,0
1,2,172,-1
1,2,173,-1
1,2,174,1
1,2,175,0
1,2,176,0
1,2,177,1
1,2,178,-1
1,2,179,1
1,2,180,0
1,2,181,-1
1,2,182,0
1,2,183,1
1,2,184,0
1,2,185,0
1,2,186,-1
1,2,187,0
1,2,188,-1
1,2,189,1
1,2,190,0
1,2,191,0
1,2,192,0
1,2,193,-1
1,2,194,-1
1,2,195,1
1,2,196,1
1,2,197,1
1,2,198,0
1,2,199,-1
1,2,200,1
1,2,201,-1
1,2,202,-1
1,2,203,1
1,2,204,1
1,2,205,-1
1,2,206,1
1,2,207,0
1,2,208,1
1,2,209,0
1,2,210,0
1,2,211,0
1,2,212,-1
1,2,213,-1
1,2,214,0
1,2,215,0
1,2,216,0
1,2,217,1
1,2,218,-1
1,2,219,-1
1,2,220,1
1,2,221,1
1,2,222,0
1,2,223,-1
1,2,224,0
1,2,225,1
1,2,226,1
1,2,227,-1
1,2,228,-1
1,2,229,-1
1,2,230,1
1,2,231,-1
1,2,232,1
1,2,233,1
1,2,234,-1
1,2,235,-1
1,2,236,1
1,2,237,1
1,2,238,0
1,2,239,1
1,2,240,0
1,2,241,1
1,2,242,1
1,2,243,0
1,2,244,-1
1,2,245,0
1,2,246,1
1,2,247,0
1,2,248,-1
1,2,249,-1
1,2,250,0
1,3,4,-1
1,3,5,0
1,3,6,-1
1,3,7,0
1,3,8,-1
1,3,9,-1
1,3,10,-1
1,3,11,1
1,3,12,-1
1,3,13,0
1,3,14,0
1,3,15,-1
1,3,16,-1
1,3,17,-1
1,3,18,-1
1,3,19,1
1,3,20,-1
1,3,21,0
1,3,22,-1
1,3,23,-1
1,3,24,1
1,3,25,0
1,3,26,-1
1,3,27,1
1,3,28,1
1,3,29,1
1,3,30,-1
1,3,31,1
1,3,32,-1
1,3,33,0
1,3,34,1
1,3,35,1
1,3,36,1
1,3,37,0
1,3,38,0
1,3,39,-1
1,3,40,-1
1,3,41,0
1,3,42,1
1,3,43,0
1,3,44,1
1,3,45,-1
1,3,46,1
1,3,47,0
1,3,48,-1
1,3,49,-1
1,3,50,1
1,3,51,0
1,3,52,0
1,3,53,-1
1,3,54,-1
1,3,55,0
1,3,56,1
1,3,57,1
1,3,58,1
1,3,59,0
1,3,60,1
1,3,61,1
1,3,62,1
1,3,63,1
1,3,64,1
1,3,65,1
1,3,66,1
1,3,67,0
1,3,68,-1
1,3,69,0
1,3,70,1
1,3,71,-1
1,3,72,-1
1,3,73,-1
1,3,74,-1
1,3,75,-1
1,3,76,0
1,3,77,0
1,3,78,0
1,3,79,-1
1,3,80,-1
1,3,81,1
1,3,82,0
1,3,83,-1
1,3,84,-1
1,3,85,-1
1,3,86,-1
1,3,87,1
1,3,88,0
1,3,89,1
1,3,90,0
1,3,91,0
1,3,92,1
1,3,93,-1
1,3,94,1
1,3,95,0
1,3,96,-1
1,3,97,0
1,3,98,1
1,3,99,-1
1,3,100,0
1,3,101,0
1,3,102,-1
1,3,103,0
1,3,104,1
1,3,105,1
1,3,106,0
1,3,107,-1
1,3,108,-1
1,3,109,-1
1,3,110,1
1,3,111,-1
1,3,112,-1
1,3,113,1
1,3,114,0
1,3,115,-1
1,3,116,0
1,3,117,-1
1,3,118,-1
1,3,119,-1
1,3,120,0
1,3,121,-1
1,3,122,1
1,3,123,-1
1,3,124,-1
1,3,125,0
1,3,126,-1
1,3,127,1
1,3,128,-1
1,3,129,0
1,3,130,0
1,3,131,-1
1,3,132,1
1,3,133,-1
1,3,134,1
1,3,135,-1
1,3,136,-1
1,3,137,-1
1,3,138,-1
1,3,139,-1
1,3,140,1
1,3,141,0
1,3,142,-1
1,3,143,-1
1,3,144,-1
1,3,145,1
1,3,146,0
1,3,147,1
1,3,148,0
1,3,149,0
1,3,150,1
1,3,151,1
1,3,152,0
1,3,153,-1
1,3,154,1
1,3,155,-1
1,3,156,1
1,3,157,-1
1,3,158,1
1,3,159,-1
1,3,160,0
1,3,161,-1
1,3,162,0
1,3,163,-1
1,3,164,-1
1,3,165,0
1,3,166,1
1,3,167,1
1,3,168,-1
1,3,169,0
1,3,170,-1
1,3,171,-1
1,3,172,1
1,3,173,1
1,3,174,1
1,3,175,0
1,3,176,1
1,3,177,-1
1,3,178,-1
1,3,179,-1
1,3,180,-1
1,3,181,1
1,3,182,0
1,3,183,-1
1,3,184,1
1,3,185,0
1,3,186,0
1,3,187,-1
1,3,188,1
1,3,189,0
1,3,190,-1
1,3,191,1
1,3,192,-1
1,3,193,1
1,3,194,-1
1,3,195,-1
1,3,196,0
1,3,197,0
1,3,198,-1
1,3,199,1
1,3,200,0
1,3,201,1
1,3,202,1
1,3,203,0
1,3,204,0
1,3,205,-1
1,3,206,1
1,3,207,0
1,3,208,1
1,3,209,-1
1,3,210,1
1,3,211,-1
1,3,212,1
1,3,213,1
1,3,214,0
1,3,215,-1
1,3,216,1
1,3,217,0
1,3,218,1
1,3,219,0
1,3,220,-1
1,3,221,-1
1,3,222,1
1,3,223,-1
1,3,224,-1
1,3,225,-1
1,3,226,1
1,3,227,1
1,3,228,0
1,3,229,-1
1,3,230,-1
1,3,231,1
1,3,232,0
1,3,233,1
1,3,234,-1
1,3,235,0
1,3,236,-1
1,3,237,-1
1,3,238,0
1,3,239,1
1,3,240,1
1,3,241,0
1,3,242,0
1,3,243,-1
1,3,244,1
1,3,245,0
1,3,246,1
1,3,247,-1
1,3,248,1
1,3,249,0
1,3,250,-1
1,4,5,0
1,4,6,-1
1,4,7,0
1,4,8,1
1,4,9,1
1,4,10,-1
1,4,11,0
1,4,12,0
1,4,13,1
1,4,14,1
1,4,15,-1
1,4,16,1
1,4,17,1
1,4,18,-1
1,4,19,1
1,4,20,1
1,4,21,0
1,4,22,1
1,4,23,-1
1,4,24,0
1,4,25,1
1,4,26,0
1,4,27,1
1,4,28,1
1,4,29,-1
1,4,30,1
1,4,31,-1
1,4,32,-1
1,4,33,1
1,4,34,-1
1,4,35,1
1,4,36,0
1,4,37,1
1,4,38,1
1,4,39,1
1,4,40,1
1,4,41,-1
1,4,42,0
1,4,43,1
1,4,44,1
1,4,45,1
1,4,46,0
1,4,47,0
1,4,48,1
1,4,49,1
1,4,50,0
1,4,51,-1
1,4,52,0
1,4,53,0
1,4,54,-1
1,4,55,0
1,4,56,1
1,4,57,-1
1,4,58,0
1,4,59,1
1,4,60,-1
1,4,61,-1
1,4,62,0
1,4,63,0
1,4,64,1
1,4,65,0
1,4,66,0
1,4,67,-1
1,4,68,1
1,4,69,1
1,4,70,-1
1,4,71,-1
1,4,72,0
1,4,73,-1
1,4,74,1
1,4,75,0
1,4,76,1
1,4,77,1
1,4,78,1
1,4,79,-1
1,4,80,1
1,4,81,0
1,4,82,1
1,4,83,-1
1,4,84,-1
1,4,85,1
1,4,86,-1
1,4,87,1
1,4,88,1
1,4,89,0
1,4,90,1
1,4,91,0
1,4,92,-1
1,4,93,1
1,4,94,0
1,4,95,-1
1,4,96,0
1,4,97,0
1,4,98,1
1,4,99,0
1,4,100,1
1,4,101,0
1,4,102,-1
1,4,103,-1
1,4,104,-1
1,4,105,1
1,4,106,1
1,4,107,0
1,4,108,1
1,4,109,-1
1,4,110,0
1,4,111,1
1,4,112,0
1,4,113,-1
1,4,114,0
1,4,115,0
1,4,116,0
1,4,117,1
1,4,118,0
1,4,119,1
1,4,120,-1
1,4,121,1
1,4,122,0
1,4,123,-1
1,4,124,1
1,4,125,1
1,4,126,-1
1,4,127,0
1,4,128,0
1,4,129,-1
1,4,130,1
1,4,131,-1
1,4,132,-1
1,4,133,0
1,4,134,1
1,4,135,0
1,4,136,1
1,4,137,0
1,4,138,0
1,4,139,1
1,4,140,0
1,4,141,0
1,4,142,1
1,4,143,1
1,4,144,0
1,4,145,-1
1,4,146,-1
1,4,147,1
1,4,148,1
1,4,149,-1
1,4,150,1
1,4,151,1
1,4,152,0
1,4,153,-1
1,4,154,0
1,4,155,-1
1,4,156,-1
1,4,157,-1
1,4,158,-1
1,4,159,1
1,4,160,-1
1,4,161,0
1,4,162,0
1,4,163,-1
1,4,164,-1
1,4,165,0
1,4,166,0
1,4,167,1
1,4,168,0
1,4,169,-1
1,4,170,-1
1,4,171,1
1,4,172,0
1,4,173,0
1,4,174,0
1,4,175,0
1,4,176,0
1,4,177,-1
1,4,178,1
1,4,179,-1
1,4,180,-1
1,4,181,-1
1,4,182,1
1,4,183,0
1,4,184,0
1,4,185,0
1,4,186,0
1,4,187,1
1,4,188,0
1,4,189,-1
1,4,190,-1
1,4,191,1
1,4,192,1
1,4,193,1
1,4,194,-1
1,4,195,0
1,4,196,-1
1,4,197,1
1,4,198,1
1,4,199,0
1,4,200,0
1,4,201,0
1,4,202,0
1,4,203,1
1,4,204,1
1,4,205,1
1,4,206,1
1,4,207,1
1,4,208,1
1,4,209,1
1,4,210,1
1,4,211,1
1,4,212,-1
1,4,213,1
1,4,214,1
1,4,215,1
1,4,216,-1
1,4,217,0
1,4,218,1
1,4,219,0
1,4,220,1
1,4,221,0
1,4,222,0
1,4,223,-1
1,4,224,0
1,4,225,0
1,4,226,0
1,4,227,-1
1,4,228,-1
1,4,229,0
1,4,230,-1
1,4,231,-1
1,4,232,-1
1,4,233,0
1,4,234,-1
1,4,235,0
1,4,236,-1
1,4,237,-1
1,4,238,0
1,4,239,-1
1,4,240,0
1,4,241,0
1,4,242,1
1,4,243,0
1,4,244,1
1,4,245,-1
1,4,246,-1
1,4,247,0
1,4,248,1
1,4,249,-1
1,4,250,0
1,5,6,-1
1,5,7,0
1,5,8,0
1,5,9,-1
1,5,10,0
1,5,11,-1
1,5,12,-1
1,5,13,1
1,5,14,-1
1,5,15,-1
1,5,16,1
1,5,17,1
1,5,18,0
1,5,19,1
1,5,20,-1
1,5,21,-1
1,5,22,0
1,5,23,1
1,5,24,-1
1,5,25,0
1,5,26,0
1,5,27,1
1,5,28,1
1,5,29,0
1,5,30,0
1,5,31,1
1,5,32,0
1,5,33,-1
1,5,34,-1
1,5,35,1
1,5,36,0
1,5,37,1
1,5,38,-1
1,5,39,1
1,5,40,1
1,5,41,1
1,5,42,0
1,5,43,0
1,5,44,-1
1,5,45,-1
1,5,46,-1
1,5,47,-1
1,5,48,-1
1,5,49,0
1,5,50,0
1,5,51,0
1,5,52,0
1,5,53,-1
1,5,54,0
1,5,55,0
1,5,56,-1
1,5,57,-1
1,5,58,1
1,5,59,-1
1,5,60,1
1,5,61,1
1,5,62,-1
1,5,63,1
1,5,64,-1
1,5,65,-1
1,5,66,0
1,5,67,1
1,5,68,-1
1,5,69,1
1,5,70,0
1,5,71,-1
1,5,72,0
1,5,73,-1
1,5,74,1
1,5,75,0
1,5,76,1
1,5,77,1
1,5,78,0
1,5,79,1
1,5,80,-1
1,5,81,-1
1,5,82,1
1,5,83,-1
1,5,84,-1
1,5,85,1
1,5,86,0
1,5,87,-1
1,5,88,1
1,5,89,0
1,5,90,0
1,5,91,1
1,5,92,-1
1,5,93,0
1,5,94,-1
1,5,95,-1
1,5,96,0
1,5,97,0
1,5,98,1
1,5,99,1
1,5,100,1
1,5,101,1
1,5,102,0
1,5,103,1
1,5,104,0
1,5,105,1
1,5,106,0
1,5,107,1
1,5,108,1
1,5,109,0
1,5,110,1
1,5,111,1
1,5,112,-1
1,5,113,1
1,5,114,1
1,5,115,1
1,5,116,1
1,5,117,1
1,5,118,0
1,5,119,1
1,5,120,0
1,5,121,1
1,5,122,0
1,5,123,1
1,5,124,0
1,5,125,0
1,5,126,0
1,5,127,0
1,5,128,-1
1,5,129,0
1,5,130,-1
1,5,131,1
1,5,132,-1
1,5,133,-1
1,5,134,1
1,5,135,0
1,5,136,0
1,5,137,0
1,5,138,-1
1,5,139,0
1,5,140,1
1,5,141,-1
1,5,142,1
1,5,143,1
1,5,144,1
1,5,145,-1
1,5,146,0
1,5,147,0
1,5,148,1
1,5,149,-1
1,5,150,0
1,5,151,0
1,5,152,-1
1,5,153,0
1,5,154,-1
1,5,155,0
1,5,156,0
1,5,157,-1
1,5,158,1
1,5,159,0
1,5,160,0
1,5,161,1
1,5,162,-1
1,5,163,0
1,5,164,-1
1,5,165,-1
1,5,166,0
1,5,167,-1
1,5,168,1
1,5,169,-1
1,5,170,1
1,5,171,1
1,5,172,1
1,5,173,-1
1,5,174,1
1,5,175,-1
1,5,176,0
1,5,177,1
1,5,178,-1
1,5,179,-1
1,5,180,0
1,5,181,0
1,5,182,-1
1,5,183,0
1,5,184,-1
1,5,185,0
1,5,186,-1
1,5,187,0
1,5,188,0
1,5,189,-1
1,5,190,-1
1,5,191,1
1,5,192,-1
1,5,193,1
1,5,194,0
1,5,195,1
1,5,196,1
1,5,197,-1
1,5,198,1
1,5,199,0
1,5,200,-1
1,5,201,0
1,5,202,-1
1,5,203,0
1,5,204,0
1,5,205,0
1,5,206,0
1,5,207,-1
1,5,208,1
1,5,209,-1
1,5,210,-1
1,5,211,1
1,5,212,-1
1,5,213,1
1,5,214,1
1,5,215,0
1,5,216,-1
1,5,217,-1
1,5,218,1
1,5,219,0
1,5,220,0
1,5,221,-1
1,5,222,1
1,5,223,-1
1,5,224,1
1,5,225,-1
1,5,226,-1
1,5,227,1
1,5,228,-1
1,5,229,-1
1,5,230,-1
1,5,231,-1
1,5,232,0
1,5,233,0
1,5,234,-1
1,5,235,0
1,5,236,1
1,5,237,0
1,5,238,1
1,5,239,0
1,5,240,1
1,5,241,1
1,5,242,1
1,5,243,0
1,5,244,0
1,5,245,-1
1,5,246,1
1,5,247,0
1,5,248,0
1,5,249,0
1,5,250,-1
1,6,7,0
1,6,8,0
1,6,9,1
1,6,10,-1
1,6,11,0
1,6,12,1
1,6,13,-1
1,6,14,-1
1,6,15,-1
1,6,16,-1
1,6,17,1
1,6,18,1
1,6,19,0
1,6,20,-1
1,6,21,-1
1,6,22,-1
1,6,23,1
1,6,24,-1
1,6,25,1
1,6,26,-1
1,6,27,-1
1,6,28,-1
1,6,29,1
1,6,30,-1
1,6,31,-1
1,6,32,0
1,6,33,-1
1,6,34,1
1,6,35,1
1,6,36,0
1,6,37,0
1,6,38,1
1,6,39,1
1,6,40,-1
1,6,41,-1
1,6,42,0
1,6,43,0
1,6,44,0
1,6,45,0
1,6,46,-1
1,6,47,0
1,6,48,-1
1,6,49,1
1,6,50,0
1,6,51,-1
1,6,52,0
1,6,53,1
1,6,54,1
1,6,55,0
1,6,56,1
1,6,57,0
1,6,58,0
1,6,59,-1
1,6,60,-1
1,6,61,-1
1,6,62,0
1,6,63,-1
1,6,64,-1
1,6,65,1
1,6,66,0
1,6,67,1
1,6,68,1
1,6,69,1
1,6,70,0
1,6,71,0
1,6,72,-1
1,6,73,-1
1,6,74,0
1,6,75,-1
1,6,76,0
1,6,77,0
1,6,78,-1
1,6,79,0
1,6,80,0
1,6,81,0
1,6,82,-1
1,6,83,-1
1,6,84,0
1,6,85,1
1,6,86,-1
1,6,87,0
1,6,88,1
1,6,89,0
1,6,90,1
1,6,91,-1
1,6,92,1
1,6,93,-1
1,6,94,-1
1,6,95,-1
1,6,96,-1
1,6,97,0
1,6,98,0
1,6,99,0
1,6,100,-1
1,6,101,0
1,6,102,-1
1,6,103,1
1,6,104,1
1,6,105,1
1,6,106,-1
1,6,107,0
1,6,108,-1
1,6,109,0
1,6,110,0
1,6,111,-1
1,6,112,0
1,6,113,0
1,6,114,0
1,6,115,-1
1,6,116,1
1,6,117,1
1,6,118,-1
1,6,119,1
1,6,120,1
1,6,121,1
1,6,122,-1
1,6,123,0
1,6,124,-1
1,6,125,1
1,6,126,0
1,6,127,1
1,6,128,0
1,6,129,-1
1,6,130,0
1,6,131,0
1,6,132,-1
1,6,133,1
1,6,134,-1
1,6,135,1
1,6,136,1
1,6,137,0
1,6,138,-1
1,6,139,0
1,6,140,-1
1,6,141,-1
1,6,142,-1
1,6,143,-1
1,6,144,-1
1,6,145,0
1,6,146,-1
1,6,147,0
1,6,148,-1
1,6,149,-1
1,6,150,1
1,6,151,0
1,6,152,0
1,6,153,1
1,6,154,-1
1,6,155,0
1,6,156,-1
1,6,157,0
1,6,158,0
1,6,159,-1
1,6,160,-1
1,6,161,-1
1,6,162,-1
1,6,163,0
1,6,164,-1
1,6,165,0
1,6,166,1
1,6,167,1
1,6,168,-1
1,6,169,0
1,6,170,0
1,6,171,0
1,6,172,0
1,6,173,1
1,6,174,-1
1,6,175,-1
1,6,176,1
1,6,177,0
1,6,178,-1
1,6,179,-1
1,6,180,-1
1,6,181,0
1,6,182,1
1,6,183,1
1,6,184,-1
1,6,185,0
1,6,186,1
1,6,187,1
1,6,188,0
1,6,189,-1
1,6,190,1
1,6,191,0
1,6,192,-1
1,6,193,0
1,6,194,0
1,6,195,1
1,6,196,-1
1,6,197,1
1,6,198,-1
1,6,199,-1
1,6,200,0
1,6,201,1
1,6,202,0
1,6,203,-1
1,6,204,-1
1,6,205,0
1,6,206,0
1,6,207,-1
1,6,208,1
1,6,209,-1
1,6,210,1
1,6,211,1
1,6,212,-1
1,6,213,1
1,6,214,-1
1,6,215,-1
1,6,216,1
1,6,217,-1
1,6,218,0
1,6,219,-1
1,6,220,-1
1,6,221,0
1,6,222,0
1,6,223,0
1,6,224,0
1,6,225,-1
1,6,226,0
1,6,227,0
1,6,228,0
1,6,229,0
1,6,230,0
1,6,231,-1
1,6,232,0
1,6,233,0
1,6,234,0
1,6,235,1
1,6,236,1
1,6,237,0
1,6,238,0
1,6,239,-1
1,6,240,-1
1,6,241,-1
1,6,242,0
1,6,243,0
1,6,244,1
1,6,245,1
1,6,246,-1
1,6,247,0
1,6,248,-1
1,6,249,1
1,6,250,-1
1,7,8,-1
1,7,9,0
1,7,10,-1
1,7,11,1
1,7,12,1
1,7,13,-1
1,7,14,1
1,7,15,1
1,7,16,1
1,7,17,-1
1,7,18,0
1,7,19,-1
1,7,20,0
1,7,21,1
1,7,22,-1
1,7,23,0
1,7,24,-1
1,7,25,0
1,7,26,-1
1,7,27,1
1,7,28,-1
1,7,29,-1
1,7,30,1
1,7,31,1
1,7,32,1
1,7,33,0
1,7,34,0
1,7,35,0
1,7,36,0
1,7,37,-1
1,7,38,1
1,7,39,-1
1,7,40,0
1,7,41,1
1,7,42,0
1,7,43,1
1,7,44,1
1,7,45,-1
1,7,46,1
1,7,47,0
1,7,48,0
1,7,49,0
1,7,50,-1
1,7,51,1
1,7,52,1
1,7,53,0
1,7,54,1
1,7,55,0
1,7,56,0
1,7,57,-1
1,7,58,1
1,7,59,1
1,7,60,1
1,7,61,1
1,7,62,1
1,7,63,0
1,7,64,1
1,7,65,1
1,7,66,0
1,7,67,-1
1,7,68,-1
1,7,69,-1
1,7,70,-1
1,7,71,0
1,7,72,0
1,7,73,-1
1,7,74,0
1,7,75,1
1,7,76,1
1,7,77,1
1,7,78,-1
1,7,79,0
1,7,80,0
1,7,81,0
1,7,82,-1
1,7,83,0
1,7,84,0
1,7,85,1
1,7,86,0
1,7,87,1
1,7,88,-1
1,7,89,-1
1,7,90,-1
1,7,91,1
1,7,92,1
1,7,93,0
1,7,94,1
1,7,95,1
1,7,96,1
1,7,97,0
1,7,98,1
1,7,99,1
1,7,100,0
1,7,101,0
1,7,102,-1
1,7,103,0
1,7,104,-1
1,7,105,1
1,7,106,1
1,7,107,0
1,7,108,1
1,7,109,1
1,7,110,0
1,7,111,-1
1,7,112,0
1,7,113,1
1,7,114,-1
1,7,115,1
1,7,116,1
1,7,117,-1
1,7,118,-1
1,7,119,1
1,7,120,1
1,7,121,0
1,7,122,0
1,7,123,1
1,7,124,0
1,7,125,-1
1,7,126,0
1,7,127,-1
1,7,128,-1
1,7,129,0
1,7,130,-1
1,7,131,1
1,7,132,1
1,7,133,-1
1,7,134,1
1,7,135,0
1,7,136,0
1,7,137,-1
1,7,138,0
1,7,139,1
1,7,140,0
1,7,141,0
1,7,142,-1
1,7,143,0
1,7,144,0
1,7,145,0
1,7,146,1
1,7,147,0
1,7,148,1
1,7,149,0
1,7,150,1
1,7,151,-1
1,7,152,0
1,7,153,-1
1,7,154,-1
1,7,155,1
1,7,156,0
1,7,157,-1
1,7,158,0
1,7,159,-1
1,7,160,0
1,7,161,-1
1,7,162,-1
1,7,163,0
1,7,164,1
1,7,165,0
1,7,166,0
1,7,167,1
1,7,168,1
1,7,169,1
1,7,170,1
1,7,171,-1
1,7,172,0
1,7,173,0
1,7,174,1
1,7,175,-1
1,7,176,0
1,7,177,-1
1,7,178,1
1,7,179,0
1,7,180,0
1,7,181,1
1,7,182,1
1,7,183,1
1,7,184,0
1,7,185,-1
1,7,186,0
1,7,187,1
1,7,188,1
1,7,189,0
1,7,190,0
1,7,191,-1
1,7,192,-1
1,7,193,1
1,7,194,1
1,7,195,-1
1,7,196,0
1,7,197,0
1,7,198,1
1,7,199,-1
1,7,200,0
1,7,201,0
