judge_id,item_id_1,item_id_2,pref
0,9,145,1
0,9,121,1
0,9,127,1
0,9,123,1
0,9,106,1
0,9,130,1
0,9,152,1
0,9,164,1
0,9,115,1
0,9,155,1
0,9,140,1
0,9,116,1
0,9,146,1
0,9,125,1
0,9,147,1
0,9,160,1
0,9,151,1
0,9,71,1
0,9,132,1
0,9,135,1
0,9,156,1
0,9,122,1
0,9,157,1
0,9,169,1
0,9,141,1
0,9,163,1
0,9,167,1
0,9,154,1
0,9,133,1
0,9,173,1
0,9,165,1
0,9,118,1
0,9,149,1
0,25,40,-1
0,25,60,1
0,25,33,1
0,25,37,1
0,25,41,1
0,25,29,1
0,25,31,1
0,25,44,1
0,25,76,1
0,25,78,1
0,25,30,1
0,25,47,1
0,25,39,1
0,25,42,1
0,25,26,1
0,25,51,1
0,25,35,1
0,25,36,1
0,25,38,1
0,25,34,1
0,25,55,1
0,25,84,1
0,25,45,1
0,25,48,1
0,25,67,1
0,25,27,1
0,25,58,1
0,25,81,1
0,25,49,1
0,25,43,1
0,25,53,1
0,25,80,1
0,25,59,1
0,25,64,1
0,25,57,1
0,25,46,1
0,25,73,1
0,25,61,1
0,25,114,1
0,25,96,1
0,25,83,1
0,25,94,1
0,25,95,1
0,25,62,1
0,25,103,1
0,25,102,1
0,25,87,1
0,25,28,1
0,25,63,1
0,25,82,1
0,25,90,1
0,25,69,1
0,25,65,1
0,25,93,1
0,25,54,1
0,25,75,1
0,25,100,1
0,25,68,1
0,25,88,1
0,25,131,1
0,25,85,1
0,25,108,1
0,25,99,1
0,25,32,1
0,25,52,1
0,25,97,1
0,25,50,1
0,25,74,1
0,25,86,1
0,25,70,1
0,25,104,1
0,25,109,1
0,25,101,1
0,25,134,1
0,25,105,1
0,25,139,1
0,25,79,1
0,25,120,1
0,25,91,1
0,25,77,1
0,25,111,1
0,25,144,1
0,25,66,1
0,25,119,1
0,25,142,1
0,25,124,1
0,25,137,1
0,25,117,1
0,25,89,1
0,25,56,1
0,25,98,1
0,25,136,1
0,25,107,1
0,25,126,1
0,25,72,1
0,25,110,1
0,25,113,1
0,25,92,1
0,25,112,1
0,25,129,1
0,25,148,1
0,25,145,1
0,25,121,1
0,25,127,1
0,25,123,1
0,25,106,1
0,25,130,1
0,25,152,1
0,25,164,1
0,25,115,1
0,25,155,1
0,25,140,1
0,25,116,1
0,25,146,1
0,25,125,1
0,25,147,1
0,25,160,1
0,25,151,1
0,25,71,1
0,25,132,1
0,25,135,1
0,25,156,1
0,25,122,1
0,25,157,1
0,25,169,1
0,25,141,1
0,25,163,1
0,25,167,1
0,25,154,1
0,25,133,1
0,25,173,1
0,25,165,1
0,25,118,1
0,25,149,1
0,23,40,-1
0,23,25,-1
0,23,60,1
0,23,33,1
0,23,37,1
0,23,41,1
0,23,29,1
0,23,31,1
0,23,44,1
0,23,76,1
0,23,78,1
0,23,30,1
0,23,47,1
0,23,39,1
0,23,42,1
0,23,26,1
0,23,51,1
0,23,35,1
0,23,36,1
0,23,38,1
0,23,34,1
0,23,55,1
0,23,84,1
0,23,45,1
0,23,48,1
0,23,67,1
0,23,24,1
0,23,27,1
0,23,58,1
0,23,81,1
0,23,49,1
0,23,43,1
0,23,53,1
0,23,80,1
0,23,59,1
0,23,64,1
0,23,57,1
0,23,46,1
0,23,73,1
0,23,61,1
0,23,114,1
0,23,96,1
0,23,83,1
0,23,94,1
0,23,95,1
0,23,62,1
0,23,103,1
0,23,102,1
0,23,87,1
0,23,28,1
0,23,63,1
0,23,82,1
0,23,90,1
0,23,69,1
0,23,65,1
0,23,93,1
0,23,54,1
0,23,75,1
0,23,100,1
0,23,68,1
0,23,88,1
0,23,131,1
0,23,85,1
0,23,108,1
0,23,99,1
0,23,32,1
0,23,52,1
0,23,97,1
0,23,50,1
0,23,74,1
0,23,86,1
0,23,70,1
0,23,104,1
0,23,109,1
0,23,101,1
0,23,134,1
0,23,105,1
0,23,139,1
0,23,79,1
0,23,120,1
0,23,91,1
0,23,77,1
0,23,111,1
0,23,144,1
0,23,66,1
0,23,119,1
0,23,142,1
0,23,124,1
0,23,137,1
0,23,117,1
0,23,89,1
0,23,56,1
0,23,98,1
0,23,136,1
0,23,107,1
0,23,126,1
0,23,72,1
0,23,110,1
0,23,113,1
0,23,92,1
0,23,112,1
0,23,129,1
0,23,148,1
0,23,145,1
0,23,121,1
0,23,127,1
0,23,123,1
0,23,106,1
0,23,130,1
0,23,152,1
0,23,164,1
0,23,115,1
0,23,155,1
0,23,140,1
0,23,116,1
0,23,146,1
0,23,125,1
0,23,147,1
0,23,160,1
0,23,151,1
0,23,71,1
0,23,132,1
0,23,135,1
0,23,156,1
0,23,122,1
0,23,157,1
0,23,169,1
0,23,141,1
0,23,163,1
0,23,167,1
0,23,154,1
0,23,133,1
0,23,173,1
0,23,165,1
0,23,118,1
0,23,149,1
0,7,40,-1
0,7,9,-1
0,7,25,-1
0,7,23,-1
0,7,11,1
0,7,17,1
0,7,60,1
0,7,33,1
0,7,10,1
0,7,16,1
0,7,18,1
0,7,37,1
0,7,21,1
0,7,20,1
0,7,41,1
0,7,8,1
0,7,29,1
0,7,31,1
0,7,12,1
0,7,44,1
0,7,76,1
0,7,78,1
0,7,15,1
0,7,30,1
0,7,14,1
0,7,13,1
0,7,47,1
0,7,39,1
0,7,42,1
0,7,26,1
0,7,51,1
0,7,35,1
0,7,36,1
0,7,38,1
0,7,34,1
0,7,55,1
0,7,84,1
0,7,22,1
0,7,45,1
0,7,48,1
0,7,67,1
0,7,24,1
0,7,27,1
0,7,58,1
0,7,81,1
0,7,49,1
0,7,43,1
0,7,19,1
0,7,53,1
0,7,80,1
0,7,59,1
0,7,64,1
0,7,57,1
0,7,46,1
0,7,73,1
0,7,61,1
0,7,114,1
0,7,96,1
0,7,83,1
0,7,94,1
0,7,95,1
0,7,62,1
0,7,103,1
0,7,102,1
0,7,87,1
0,7,28,1
0,7,63,1
0,7,82,1
0,7,90,1
0,7,69,1
0,7,65,1
0,7,93,1
0,7,54,1
0,7,75,1
0,7,100,1
0,7,68,1
0,7,88,1
0,7,131,1
0,7,85,1
0,7,108,1
0,7,99,1
0,7,32,1
0,7,52,1
0,7,97,1
0,7,50,1
0,7,74,1
0,7,86,1
0,7,70,1
0,7,104,1
0,7,109,1
0,7,101,1
0,7,134,1
0,7,105,1
0,7,139,1
0,7,79,1
0,7,120,1
0,7,91,1
0,7,77,1
0,7,111,1
0,7,144,1
0,7,66,1
0,7,119,1
0,7,142,1
0,7,124,1
0,7,137,1
0,7,117,1
0,7,89,1
0,7,56,1
0,7,98,1
0,7,136,1
0,7,107,1
0,7,126,1
0,7,72,1
0,7,110,1
0,7,113,1
0,7,92,1
0,7,112,1
0,7,129,1
0,7,148,1
0,7,145,1
0,7,121,1
0,7,127,1
0,7,123,1
0,7,106,1
0,7,130,1
0,7,152,1
0,7,164,1
0,7,115,1
0,7,155,1
0,7,140,1
0,7,116,1
0,7,146,1
0,7,125,1
0,7,147,1
0,7,160,1
0,7,151,1
0,7,71,1
0,7,132,1
0,7,135,1
0,7,156,1
0,7,122,1
0,7,157,1
0,7,169,1
0,7,141,1
0,7,163,1
0,7,167,1
0,7,154,1
0,7,133,1
0,7,173,1
0,7,165,1
0,7,118,1
0,7,149,1
0,11,40,-1
0,11,25,-1
0,11,23,-1
0,11,17,1
0,11,60,1
0,11,33,1
0,11,16,1
0,11,18,1
0,11,37,1
0,11,21,1
0,11,20,1
0,11,41,1
0,11,29,1
0,11,31,1
0,11,12,1
0,11,44,1
0,11,76,1
0,11,78,1
0,11,15,1
0,11,30,1
0,11,14,1
0,11,13,1
0,11,47,1
0,11,39,1
0,11,42,1
0,11,26,1
0,11,51,1
0,11,35,1
0,11,36,1
0,11,38,1
0,11,34,1
0,11,55,1
0,11,84,1
0,11,22,1
0,11,45,1
0,11,48,1
0,11,67,1
0,11,24,1
0,11,27,1
0,11,58,1
0,11,81,1
0,11,49,1
0,11,43,1
0,11,19,1
0,11,53,1
0,11,80,1
0,11,59,1
0,11,64,1
0,11,57,1
0,11,46,1
0,11,73,1
0,11,61,1
0,11,114,1
0,11,96,1
0,11,83,1
0,11,94,1
0,11,95,1
0,11,62,1
0,11,103,1
0,11,102,1
0,11,87,1
0,11,28,1
0,11,63,1
0,11,82,1
0,11,90,1
0,11,69,1
0,11,65,1
0,11,93,1
0,11,54,1
0,11,75,1
0,11,100,1
0,11,68,1
0,11,88,1
0,11,131,1
0,11,85,1
0,11,108,1
0,11,99,1
0,11,32,1
0,11,52,1
0,11,97,1
0,11,50,1
0,11,74,1
0,11,86,1
0,11,70,1
0,11,104,1
0,11,109,1
0,11,101,1
0,11,134,1
0,11,105,1
0,11,139,1
0,11,79,1
0,11,120,1
0,11,91,1
0,11,77,1
0,11,111,1
0,11,144,1
0,11,66,1
0,11,119,1
0,11,142,1
0,11,124,1
0,11,137,1
0,11,117,1
0,11,89,1
0,11,56,1
0,11,98,1
0,11,136,1
0,11,107,1
0,11,126,1
0,11,72,1
0,11,110,1
0,11,113,1
0,11,92,1
0,11,112,1
0,11,129,1
0,11,148,1
0,11,145,1
0,11,121,1
0,11,127,1
0,11,123,1
0,11,106,1
0,11,130,1
0,11,152,1
0,11,164,1
0,11,115,1
0,11,155,1
0,11,140,1
0,11,116,1
0,11,146,1
0,11,125,1
0,11,147,1
0,11,160,1
0,11,151,1
0,11,71,1
0,11,132,1
0,11,135,1
0,11,156,1
0,11,122,1
0,11,157,1
0,11,169,1
0,11,141,1
0,11,163,1
0,11,167,1
0,11,154,1
0,11,133,1
0,11,173,1
0,11,165,1
0,11,118,1
0,11,149,1
0,2,40,-1
0,2,9,-1
0,2,25,-1
0,2,23,-1
0,2,7,-1
0,2,11,-1
0,2,17,1
0,2,60,1
0,2,33,1
0,2,10,1
0,2,16,1
0,2,6,1
0,2,18,1
0,2,37,1
0,2,21,1
0,2,20,1
0,2,41,1
0,2,8,1
0,2,29,1
0,2,31,1
0,2,3,1
0,2,12,1
0,2,44,1
0,2,76,1
0,2,78,1
0,2,15,1
0,2,30,1
0,2,14,1
0,2,13,1
0,2,47,1
0,2,39,1
0,2,4,1
0,2,42,1
0,2,26,1
0,2,5,1
0,2,51,1
0,2,35,1
0,2,36,1
0,2,38,1
0,2,34,1
0,2,55,1
0,2,84,1
0,2,22,1
0,2,45,1
0,2,48,1
0,2,67,1
0,2,24,1
0,2,27,1
0,2,58,1
0,2,81,1
0,2,49,1
0,2,43,1
0,2,19,1
0,2,53,1
0,2,80,1
0,2,59,1
0,2,64,1
0,2,57,1
0,2,46,1
0,2,73,1
0,2,61,1
0,2,114,1
0,2,96,1
0,2,83,1
0,2,94,1
0,2,95,1
0,2,62,1
0,2,103,1
0,2,102,1
0,2,87,1
0,2,28,1
0,2,63,1
0,2,82,1
0,2,90,1
0,2,69,1
0,2,65,1
0,2,93,1
0,2,54,1
0,2,75,1
0,2,100,1
0,2,68,1
0,2,88,1
0,2,131,1
0,2,85,1
0,2,108,1
0,2,99,1
0,2,32,1
0,2,52,1
0,2,97,1
0,2,50,1
0,2,74,1
0,2,86,1
0,2,70,1
0,2,104,1
0,2,109,1
0,2,101,1
0,2,134,1
0,2,105,1
0,2,139,1
0,2,79,1
0,2,120,1
0,2,91,1
0,2,77,1
0,2,111,1
0,2,144,1
0,2,66,1
0,2,119,1
0,2,142,1
0,2,124,1
0,2,137,1
0,2,117,1
0,2,89,1
0,2,56,1
0,2,98,1
0,2,136,1
0,2,107,1
0,2,126,1
0,2,72,1
0,2,110,1
0,2,113,1
0,2,92,1
0,2,112,1
0,2,129,1
0,2,148,1
0,2,145,1
0,2,121,1
0,2,127,1
0,2,123,1
0,2,106,1
0,2,130,1
0,2,152,1
0,2,164,1
0,2,115,1
0,2,155,1
0,2,140,1
0,2,116,1
0,2,146,1
0,2,125,1
0,2,147,1
0,2,160,1
0,2,151,1
0,2,71,1
0,2,132,1
0,2,135,1
0,2,156,1
0,2,122,1
0,2,157,1
0,2,169,1
0,2,141,1
0,2,163,1
0,2,167,1
0,2,154,1
0,2,133,1
0,2,173,1
0,2,165,1
0,2,118,1
0,2,149,1
0,17,40,-1
0,17,25,-1
0,17,23,-1
0,17,60,1
0,17,33,1
0,17,18,1
0,17,37,1
0,17,21,1
0,17,20,1
0,17,41,1
0,17,29,1
0,17,31,1
0,17,44,1
0,17,76,1
0,17,78,1
0,17,30,1
0,17,47,1
0,17,39,1
0,17,42,1
0,17,26,1
0,17,51,1
0,17,35,1
0,17,36,1
0,17,38,1
0,17,34,1
0,17,55,1
0,17,84,1
0,17,22,1
0,17,45,1
0,17,48,1
0,17,67,1
0,17,24,1
0,17,27,1
0,17,58,1
0,17,81,1
0,17,49,1
0,17,43,1
0,17,19,1
0,17,53,1
0,17,80,1
0,17,59,1
0,17,64,1
0,17,57,1
0,17,46,1
0,17,73,1
0,17,61,1
0,17,114,1
0,17,96,1
0,17,83,1
0,17,94,1
0,17,95,1
0,17,62,1
0,17,103,1
0,17,102,1
0,17,87,1
0,17,28,1
0,17,63,1
0,17,82,1
0,17,90,1
0,17,69,1
0,17,65,1
0,17,93,1
0,17,54,1
0,17,75,1
0,17,100,1
0,17,68,1
0,17,88,1
0,17,131,1
0,17,85,1
0,17,108,1
0,17,99,1
0,17,32,1
0,17,52,1
0,17,97,1
0,17,50,1
0,17,74,1
0,17,86,1
0,17,70,1
0,17,104,1
0,17,109,1
0,17,101,1
0,17,134,1
0,17,105,1
0,17,139,1
0,17,79,1
0,17,120,1
0,17,91,1
0,17,77,1
0,17,111,1
0,17,144,1
0,17,66,1
0,17,119,1
0,17,142,1
0,17,124,1
0,17,137,1
0,17,117,1
0,17,89,1
0,17,56,1
0,17,98,1
0,17,136,1
0,17,107,1
0,17,126,1
0,17,72,1
0,17,110,1
0,17,113,1
0,17,92,1
0,17,112,1
0,17,129,1
0,17,148,1
0,17,145,1
0,17,121,1
0,17,127,1
0,17,123,1
0,17,106,1
0,17,130,1
0,17,152,1
0,17,164,1
0,17,115,1
0,17,155,1
0,17,140,1
0,17,116,1
0,17,146,1
0,17,125,1
0,17,147,1
0,17,160,1
0,17,151,1
0,17,71,1
0,17,132,1
0,17,135,1
0,17,156,1
0,17,122,1
0,17,157,1
0,17,169,1
0,17,141,1
0,17,163,1
0,17,167,1
0,17,154,1
0,17,133,1
0,17,173,1
0,17,165,1
0,17,118,1
0,17,149,1
0,60,76,1
0,60,78,1
0,60,84,1
0,60,67,1
0,60,81,1
0,60,80,1
0,60,64,1
0,60,73,1
0,60,61,1
0,60,114,1
0,60,96,1
0,60,83,1
0,60,94,1
0,60,95,1
0,60,62,1
0,60,103,1
0,60,102,1
0,60,87,1
0,60,63,1
0,60,82,1
0,60,90,1
0,60,69,1
0,60,65,1
0,60,93,1
0,60,75,1
0,60,100,1
0,60,68,1
0,60,88,1
0,60,131,1
0,60,85,1
0,60,108,1
0,60,99,1
0,60,97,1
0,60,74,1
0,60,86,1
0,60,70,1
0,60,104,1
0,60,109,1
0,60,101,1
0,60,134,1
0,60,105,1
0,60,139,1
0,60,79,1
0,60,120,1
0,60,91,1
0,60,77,1
0,60,111,1
0,60,144,1
0,60,66,1
0,60,119,1
0,60,142,1
0,60,124,1
0,60,137,1
0,60,117,1
0,60,89,1
0,60,98,1
0,60,136,1
0,60,107,1
0,60,126,1
0,60,72,1
0,60,110,1
0,60,113,1
0,60,92,1
0,60,112,1
0,60,129,1
0,60,148,1
0,60,145,1
0,60,121,1
0,60,127,1
0,60,123,1
0,60,106,1
0,60,130,1
0,60,152,1
0,60,164,1
0,60,115,1
0,60,155,1
0,60,140,1
0,60,116,1
0,60,146,1
0,60,125,1
0,60,147,1
0,60,160,1
0,60,151,1
0,60,71,1
0,60,132,1
0,60,135,1
0,60,156,1
0,60,122,1
0,60,157,1
0,60,169,1
0,60,141,1
0,60,163,1
0,60,167,1
0,60,154,1
0,60,133,1
0,60,173,1
0,60,165,1
0,60,118,1
0,60,149,1
0,33,40,-1
0,33,60,-1
0,33,37,1
0,33,41,1
0,33,44,1
0,33,76,1
0,33,78,1
0,33,47,1
0,33,39,1
0,33,42,1
0,33,51,1
0,33,35,1
0,33,36,1
0,33,38,1
0,33,34,1
0,33,55,1
0,33,84,1
0,33,45,1
0,33,48,1
0,33,67,1
0,33,58,1
0,33,81,1
0,33,49,1
0,33,43,1
0,33,53,1
0,33,80,1
0,33,59,1
0,33,64,1
0,33,57,1
0,33,46,1
0,33,73,1
0,33,61,1
0,33,114,1
0,33,96,1
0,33,83,1
0,33,94,1
0,33,95,1
0,33,62,1
0,33,103,1
0,33,102,1
0,33,87,1
0,33,63,1
0,33,82,1
0,33,90,1
0,33,69,1
0,33,65,1
0,33,93,1
0,33,54,1
0,33,75,1
0,33,100,1
0,33,68,1
0,33,88,1
0,33,131,1
0,33,85,1
0,33,108,1
0,33,99,1
0,33,52,1
0,33,97,1
0,33,50,1
0,33,74,1
0,33,86,1
0,33,70,1
0,33,104,1
0,33,109,1
0,33,101,1
0,33,134,1
0,33,105,1
0,33,139,1
0,33,79,1
0,33,120,1
0,33,91,1
0,33,77,1
0,33,111,1
0,33,144,1
0,33,66,1
0,33,119,1
0,33,142,1
0,33,124,1
0,33,137,1
0,33,117,1
0,33,89,1
0,33,56,1
0,33,98,1
0,33,136,1
0,33,107,1
0,33,126,1
0,33,72,1
0,33,110,1
0,33,113,1
0,33,92,1
0,33,112,1
0,33,129,1
0,33,148,1
0,33,145,1
0,33,121,1
0,33,127,1
0,33,123,1
0,33,106,1
0,33,130,1
0,33,152,1
0,33,164,1
0,33,115,1
0,33,155,1
0,33,140,1
0,33,116,1
0,33,146,1
0,33,125,1
0,33,147,1
0,33,160,1
0,33,151,1
0,33,71,1
0,33,132,1
0,33,135,1
0,33,156,1
0,33,122,1
0,33,157,1
0,33,169,1
0,33,141,1
0,33,163,1
0,33,167,1
0,33,154,1
0,33,133,1
0,33,173,1
0,33,165,1
0,33,118,1
0,33,149,1
0,10,40,-1
0,10,25,-1
0,10,23,-1
0,10,11,-1
0,10,17,-1
0,10,60,-1
0,10,33,-1
0,10,16,1
0,10,18,1
0,10,37,1
0,10,21,1
0,10,20,1
0,10,41,1
0,10,29,1
0,10,31,1
0,10,12,1
0,10,44,1
0,10,76,1
0,10,78,1
0,10,15,1
0,10,30,1
0,10,14,1
0,10,13,1
0,10,47,1
0,10,39,1
0,10,42,1
0,10,26,1
0,10,51,1
0,10,35,1
0,10,36,1
0,10,38,1
0,10,34,1
0,10,55,1
0,10,84,1
0,10,22,1
0,10,45,1
0,10,48,1
0,10,67,1
0,10,24,1
0,10,27,1
0,10,58,1
0,10,81,1
0,10,49,1
0,10,43,1
0,10,19,1
0,10,53,1
0,10,80,1
0,10,59,1
0,10,64,1
0,10,57,1
0,10,46,1
0,10,73,1
0,10,61,1
0,10,114,1
0,10,96,1
0,10,83,1
0,10,94,1
0,10,95,1
0,10,62,1
0,10,103,1
0,10,102,1
0,10,87,1
0,10,28,1
0,10,63,1
0,10,82,1
0,10,90,1
0,10,69,1
0,10,65,1
0,10,93,1
0,10,54,1
0,10,75,1
0,10,100,1
0,10,68,1
0,10,88,1
0,10,131,1
0,10,85,1
0,10,108,1
0,10,99,1
0,10,32,1
0,10,52,1
0,10,97,1
0,10,50,1
0,10,74,1
0,10,86,1
0,10,70,1
0,10,104,1
0,10,109,1
0,10,101,1
0,10,134,1
0,10,105,1
0,10,139,1
0,10,79,1
0,10,120,1
0,10,91,1
0,10,77,1
0,10,111,1
0,10,144,1
0,10,66,1
0,10,119,1
0,10,142,1
0,10,124,1
0,10,137,1
0,10,117,1
0,10,89,1
0,10,56,1
0,10,98,1
0,10,136,1
0,10,107,1
0,10,126,1
0,10,72,1
0,10,110,1
0,10,113,1
0,10,92,1
0,10,112,1
0,10,129,1
0,10,148,1
0,10,145,1
0,10,121,1
0,10,127,1
0,10,123,1
0,10,106,1
0,10,130,1
0,10,152,1
0,10,164,1
0,10,115,1
0,10,155,1
0,10,140,1
0,10,116,1
0,10,146,1
0,10,125,1
0,10,147,1
0,10,160,1
0,10,151,1
0,10,71,1
0,10,132,1
0,10,135,1
0,10,156,1
0,10,122,1
0,10,157,1
0,10,169,1
0,10,141,1
0,10,163,1
0,10,167,1
0,10,154,1
0,10,133,1
0,10,173,1
0,10,165,1
0,10,118,1
0,10,149,1
0,1,40,-1
0,1,9,-1
0,1,25,-1
0,1,23,-1
0,1,7,-1
0,1,11,-1
0,1,2,-1
0,1,17,-1
0,1,60,-1
0,1,33,-1
0,1,10,-1
0,1,16,1
0,1,6,1
0,1,18,1
0,1,37,1
0,1,21,1
0,1,20,1
0,1,41,1
0,1,8,1
0,1,29,1
0,1,31,1
0,1,3,1
0,1,12,1
0,1,44,1
0,1,76,1
0,1,78,1
0,1,15,1
0,1,30,1
0,1,14,1
0,1,13,1
0,1,47,1
0,1,39,1
0,1,4,1
0,1,42,1
0,1,26,1
0,1,5,1
0,1,51,1
0,1,35,1
0,1,36,1
0,1,38,1
0,1,34,1
0,1,55,1
0,1,84,1
0,1,22,1
0,1,45,1
0,1,48,1
0,1,67,1
0,1,24,1
0,1,27,1
0,1,58,1
0,1,81,1
0,1,49,1
0,1,43,1
0,1,19,1
0,1,53,1
0,1,80,1
0,1,59,1
0,1,64,1
0,1,57,1
0,1,46,1
0,1,73,1
0,1,61,1
0,1,114,1
0,1,96,1
0,1,83,1
0,1,94,1
0,1,95,1
0,1,62,1
0,1,103,1
